ATS,COD_ENTE,DENOM_ENTE,COD_STRUTTURA,COD_SUB,MAX LIVELLO EMERGENZA,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,DATA_APERTURA,DATA_CHIUSURA,INDIRIZZO,CAP,CODICE COMUNE STRUTTURA RICOVERO,LOCALITA,TELEFONO,FAX,E-MAIL STRUTTURA RICOVERO,SITO_WEB,LIV_EMERG,PRONTO SOCCORSO,PS_PEDIATRICO,PUNTO PRIMO INTERVENTO,TIPO LIVELLO EMERGENZA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
323,714,ASST DELLA VALCAMONICA,030274,01,3 - DEA,OSPEDALE VALCAMONICA - ESINE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/12/1992,,VIA MANZONI 142,25040,017070,ESINE,03643691,0364369275,dirsan@asst-valcamonica.it,www.asst-valcamonica.it,DEA-PS,X,,,1-DEA
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030708,00,,ASST MELEGNANO E DELLA MARTESANA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA PANDINA N. 1,20070,015244,VIZZOLO PREDABISSI,0298051,,,,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030113,00,,CASA DI CURA LA MADONNINA - MILANO,52,CASA DI CURA ACCREDITATA NON A CONTRATTO,01/01/1958,,VIA QUADRONNO 29,20122,015146,MILANO,0258395660,0258395463,dirsan.cclm@grupposandonato.it,,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
327,725,ASST DI MANTOVA,030725,00,,ASST DI MANTOVA,0,AZIENDA OSPEDALIERA,01/01/2016,,STRADA LAGO PAIOLO N. 10,46100,020030,MANTOVA,03762011,0376324250,direzionesanitaria.mantova@asst-mantova.it,www.asst-mantova.it,Senza livello emergenza,,,,
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,326,ATS DI BRESCIA,030369,00,,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/09/2006,,"VIA SGRAZZUTTI, 1",25064,017133,PALAZZOLO SULL'OGLIO,03073031,0307303301,info@richiedei.it,,Senza livello emergenza,,,,
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
321,708,ASST MELEGNANO E DELLA MARTESANA,030072,00,3 - DEA,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA PANDINA 1,20070,015244,VIZZOLO PREDABISSI,02  98051,0298052501,dirsan.vizzolo@asst-melegnano-martesana.it,,DEA-PS,X,X,,1-DEA
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
326,721,ASST DEGLI SPEDALI CIVILI DI BRESCIA,030167,00,4 - EAS,OSPEDALE DEI BAMBINI - BRESCIA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,P.LE SPEDALI CIVILI 1,25123,017029,BRESCIA,030 39951,0303996108,accreditamento@asst-spedalicivili.it,www.asst-spedalicivili.it,EAS-PS,,X,,2-EAS
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030708,00,,ASST MELEGNANO E DELLA MARTESANA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA PANDINA N. 1,20070,015244,VIZZOLO PREDABISSI,0298051,,,,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030037,00,,CASA DI CURA VILLA S. BENEDETTO-ALBESE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/03/1956,,VIA ROMA 16,22032,013004,ALBESE CON CASSANO,031 4291511,031427246,vsb@ospedaliere.it,www.albese.ospedaliere.it,Senza livello emergenza,,,,
321,705,ASST OVEST MILANESE,030705,00,,ASST OVEST MILANESE,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA PAPA GIOVANNI PAOLO II C.P. 3,20025,015118,LEGNANO,0331449111,,,,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030708,00,,ASST MELEGNANO E DELLA MARTESANA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA PANDINA N. 1,20070,015244,VIZZOLO PREDABISSI,0298051,,,,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030116,00,3 - DEA,CLINICA SAN CARLO - PADERNO DUGNANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/1968,,VIA OSPEDALE 21,20037,015166,PADERNO DUGNANO,02 990381,0299038223,direzione.sanitaria@clinicasancarlo.it,www.clinicasancarlo.it,DEA-PS,X,,,1-DEA
